id,months_on_book,status,dpd,payment_amount
107849,25,Paid,0.0,106.16
107822,1,Paid,0.0,67.94
112278,25,Late,13.2,36.33
112118,23,Paid,0.0,38.29
110854,24,Paid,0.0,56.92
107790,9,Paid,0.0,58.52
105099,46,Late,29.4,64.18
107948,22,Paid,0.0,148.3
101917,43,Late,18.1,33.66
112574,39,Paid,0.0,45.6
109170,29,Late,6.6,71.5
112697,8,Paid,0.0,46.7
113647,13,Paid,0.0,48.17
108753,28,Paid,0.0,60.74
108529,5,Paid,0.0,29.25
111883,40,Paid,0.0,34.63
102458,33,Paid,0.0,125.89
109379,11,Late,20.6,44.45
112845,7,Paid,0.0,58.14
100797,44,Paid,0.0,40.69
104556,6,Paid,0.0,24.34
107293,37,Paid,0.0,51.89
101960,59,Paid,0.0,81.03
114449,49,Paid,0.0,50.63
105926,14,Paid,0.0,33.82
102103,5,Paid,0.0,70.51
102779,46,Paid,0.0,30.05
111581,16,Paid,0.0,58.35
108936,43,Paid,0.0,85.14
106247,22,Paid,0.0,47.16
100637,10,Default,102.0,48.31
108458,31,Paid,0.0,51.87
109455,1,Paid,0.0,86.22
106817,57,Late,6.8,32.07
114587,15,Paid,0.0,43.24
109216,22,Written-off,119.6,48.18
105334,8,Paid,0.0,47.88
102630,25,Late,4.1,125.58
105367,12,Paid,0.0,30.19
112747,57,Paid,0.0,33.01
109402,59,Late,15.9,91.33
103026,27,Paid,0.0,29.2
102335,43,Paid,0.0,138.61
109686,21,Paid,0.0,191.8
110352,34,Paid,0.0,66.29
111158,47,Paid,0.0,115.79
106392,11,Paid,0.0,62.69
107970,37,Paid,0.0,37.9
103722,22,Default,42.3,33.5
109805,41,Default,187.1,32.75
107591,49,Paid,0.0,84.96
105954,20,Paid,0.0,91.96
108310,8,Paid,0.0,43.06
112638,18,Paid,0.0,67.18
108518,25,Paid,0.0,94.42
102436,8,Paid,0.0,188.64
101989,1,Paid,0.0,56.8
112860,54,Paid,0.0,20.0
103811,10,Paid,0.0,103.86
100598,34,Paid,0.0,38.72
105858,2,Paid,0.0,73.92
102140,3,Default,54.3,47.08
103135,52,Late,57.9,122.91
110003,9,Paid,0.0,38.6
101270,30,Paid,0.0,49.91
108709,49,Paid,0.0,47.94
114813,49,Paid,0.0,162.79
102660,1,Default,113.8,50.33
103979,28,Paid,0.0,25.98
112394,41,Default,93.2,50.37
105774,56,Late,18.9,32.57
112762,14,Paid,0.0,121.47
102117,18,Late,24.8,107.07
105413,27,Late,31.7,73.76
103428,29,Paid,0.0,131.79
109467,16,Paid,0.0,40.39
104428,7,Paid,0.0,71.86
102497,23,Paid,0.0,36.05
108583,8,Paid,0.0,42.95
105964,11,Paid,0.0,35.56
104591,30,Paid,0.0,20.0
106881,44,Paid,0.0,53.7
114458,42,Default,33.1,56.46
114254,36,Late,12.2,102.36
102037,59,Paid,0.0,61.57
103185,17,Paid,0.0,99.93
103191,46,Paid,0.0,43.16
104032,5,Paid,0.0,20.0
111770,49,Paid,0.0,149.43
105736,13,Default,40.7,41.52
101740,13,Paid,0.0,137.46
102596,11,Paid,0.0,133.49
100563,13,Late,13.2,213.49
103288,46,Paid,0.0,35.63
109721,28,Paid,0.0,25.73
103464,32,Paid,0.0,80.76
113568,50,Paid,0.0,30.3
104927,58,Default,69.1,66.85
100954,41,Paid,0.0,52.16
109878,16,Paid,0.0,78.22
104704,6,Paid,0.0,78.42
102828,39,Late,11.7,92.62
114113,9,Paid,0.0,59.77
106735,5,Late,7.5,37.71
113300,29,Paid,0.0,58.9
112101,40,Late,52.3,59.75
103508,28,Paid,0.0,37.64
108361,29,Paid,0.0,71.37
110540,14,Paid,0.0,76.65
100036,26,Default,232.0,49.69
113651,19,Paid,0.0,50.76
100994,22,Late,34.0,43.4
104211,52,Late,7.0,36.44
104665,42,Paid,0.0,192.62
109084,43,Paid,0.0,70.51
106983,30,Late,51.8,120.9
101932,7,Paid,0.0,129.55
107651,45,Paid,0.0,91.93
114173,15,Written-off,122.5,96.87
103597,19,Paid,0.0,70.15
103493,11,Paid,0.0,39.77
101252,54,Late,1.8,112.01
104541,56,Paid,0.0,58.82
100052,49,Paid,0.0,67.53
100539,50,Paid,0.0,125.56
107743,18,Late,5.3,38.31
111030,35,Paid,0.0,70.49
105846,21,Paid,0.0,71.58
113724,44,Paid,0.0,169.44
106571,45,Paid,0.0,176.28
112242,13,Paid,0.0,26.03
109944,16,Paid,0.0,45.06
108806,38,Paid,0.0,55.93
102023,43,Paid,0.0,191.48
113771,16,Paid,0.0,47.8
114586,34,Paid,0.0,99.33
109100,34,Late,32.0,116.62
102193,4,Paid,0.0,42.06
106699,58,Paid,0.0,90.18
105956,41,Paid,0.0,126.26
103517,42,Late,5.5,27.36
114014,17,Paid,0.0,73.74
101578,24,Paid,0.0,177.8
113185,14,Paid,0.0,84.05
108227,6,Late,1.2,39.42
104671,43,Paid,0.0,72.69
100016,39,Paid,0.0,199.72
103444,38,Paid,0.0,33.24
110108,38,Paid,0.0,64.74
106066,51,Paid,0.0,34.62
112307,26,Paid,0.0,53.7
114797,21,Default,32.5,65.72
103015,52,Paid,0.0,40.88
101866,34,Paid,0.0,46.15
112667,20,Paid,0.0,36.69
111966,16,Paid,0.0,30.31
107173,45,Late,39.9,99.43
102283,9,Paid,0.0,25.04
114986,52,Paid,0.0,57.38
112880,9,Paid,0.0,35.37
102498,13,Paid,0.0,74.39
110147,34,Paid,0.0,107.68
103122,9,Paid,0.0,120.0
111562,2,Paid,0.0,58.52
102404,53,Paid,0.0,81.45
110206,27,Paid,0.0,64.12
103441,59,Default,94.2,95.83
110108,4,Paid,0.0,45.8
112663,6,Paid,0.0,43.03
111090,57,Paid,0.0,93.58
101972,38,Paid,0.0,60.41
102482,4,Paid,0.0,60.71
111685,20,Paid,0.0,85.3
100843,1,Paid,0.0,53.24
105826,7,Paid,0.0,43.08
109509,37,Paid,0.0,82.33
112638,38,Paid,0.0,116.0
111839,30,Paid,0.0,62.47
112839,59,Paid,0.0,45.26
105804,13,Paid,0.0,79.85
104776,42,Paid,0.0,34.8
100430,1,Paid,0.0,40.86
110871,23,Paid,0.0,66.54
103100,8,Paid,0.0,66.2
105808,10,Late,33.6,35.55
114969,40,Paid,0.0,31.17
105611,7,Paid,0.0,75.17
104840,34,Paid,0.0,128.89
108520,58,Paid,0.0,41.36
113646,14,Paid,0.0,26.28
101303,28,Paid,0.0,36.55
104365,12,Paid,0.0,35.55
109482,30,Default,139.0,65.52
103217,58,Paid,0.0,77.51
114009,5,Default,38.3,107.03
106439,50,Paid,0.0,155.84
100173,10,Late,11.9,41.53
102752,7,Paid,0.0,86.46
102032,37,Late,1.2,57.02
100657,56,Paid,0.0,74.49
105133,47,Paid,0.0,77.96
101346,40,Paid,0.0,31.57
100145,15,Paid,0.0,44.85
100519,52,Paid,0.0,21.4
110140,27,Late,6.6,89.22
102048,15,Paid,0.0,80.2
102868,46,Paid,0.0,52.17
114835,46,Paid,0.0,91.41
110517,30,Paid,0.0,34.81
108217,12,Late,5.9,130.5
100437,55,Paid,0.0,79.73
103591,50,Paid,0.0,44.75
105986,4,Paid,0.0,34.34
105018,3,Paid,0.0,160.46
113555,31,Paid,0.0,47.71
109948,11,Paid,0.0,46.44
111842,25,Paid,0.0,352.6
104647,48,Paid,0.0,53.26
109221,28,Paid,0.0,66.59
105314,6,Paid,0.0,35.82
104786,48,Paid,0.0,44.28
105996,1,Paid,0.0,152.86
103052,56,Paid,0.0,62.05
102073,34,Paid,0.0,60.46
109653,43,Late,0.8,40.26
106708,13,Late,3.0,41.79
113466,12,Paid,0.0,26.35
110119,53,Paid,0.0,57.34
106790,54,Late,0.3,50.08
102049,9,Paid,0.0,25.96
104136,25,Paid,0.0,67.09
113750,17,Paid,0.0,58.27
100919,42,Paid,0.0,121.95
104104,23,Late,1.2,110.24
102652,32,Paid,0.0,83.91
110484,14,Paid,0.0,33.77
109986,17,Late,8.8,57.55
106888,38,Paid,0.0,81.18
112931,20,Paid,0.0,71.2
113223,1,Default,69.0,119.24
105347,14,Paid,0.0,92.97
109298,33,Paid,0.0,73.71
103619,35,Paid,0.0,56.9
102008,35,Paid,0.0,60.92
110847,1,Paid,0.0,25.71
112557,14,Paid,0.0,53.22
110288,29,Paid,0.0,98.7
109118,14,Paid,0.0,106.57
113601,11,Paid,0.0,35.14
113568,16,Paid,0.0,60.48
104106,51,Paid,0.0,53.45
101863,12,Paid,0.0,40.94
114440,48,Late,2.5,46.6
111575,5,Default,44.6,47.48
102065,9,Default,69.7,34.74
112687,49,Paid,0.0,68.33
102183,4,Paid,0.0,109.87
113624,35,Late,8.1,100.59
101630,12,Paid,0.0,101.38
110018,33,Late,61.0,37.64
110191,22,Default,317.3,104.18
113340,4,Paid,0.0,57.64
107870,41,Late,13.7,138.98
105271,52,Paid,0.0,34.5
107846,10,Paid,0.0,27.9
101968,34,Paid,0.0,25.85
100992,32,Paid,0.0,58.74
110659,58,Paid,0.0,52.67
105033,22,Paid,0.0,173.72
103744,15,Paid,0.0,49.47
114953,52,Late,10.9,43.46
108607,14,Paid,0.0,58.23
109926,55,Paid,0.0,126.09
108828,40,Paid,0.0,88.28
114821,2,Paid,0.0,40.44
101920,45,Paid,0.0,66.95
114563,17,Paid,0.0,96.65
114374,16,Paid,0.0,79.43
114404,36,Paid,0.0,145.75
110898,22,Paid,0.0,242.49
111970,44,Paid,0.0,55.17
109191,39,Paid,0.0,51.81
107650,31,Paid,0.0,44.41
110260,30,Paid,0.0,62.37
104041,36,Paid,0.0,59.02
106532,23,Paid,0.0,46.72
111020,13,Paid,0.0,32.02
107100,57,Default,102.8,36.45
109944,2,Paid,0.0,44.44
111109,4,Paid,0.0,59.03
101683,13,Paid,0.0,48.56
104177,31,Paid,0.0,20.89
110777,49,Written-off,121.2,48.67
102112,25,Paid,0.0,39.65
108297,27,Paid,0.0,119.12
102180,50,Late,29.5,25.29
110789,22,Paid,0.0,70.87
102521,58,Paid,0.0,51.49
112075,2,Paid,0.0,106.95
108516,35,Paid,0.0,71.83
104325,51,Paid,0.0,24.39
110952,31,Default,81.3,42.48
114658,58,Paid,0.0,49.26
108213,32,Paid,0.0,75.89
113938,25,Default,94.0,23.67
113717,17,Default,35.5,42.63
107373,41,Late,17.0,96.49
107784,33,Paid,0.0,97.81
104909,30,Paid,0.0,82.52
102497,14,Paid,0.0,86.1
112385,21,Paid,0.0,44.33
112837,20,Late,43.1,46.58
114589,51,Paid,0.0,41.09
106545,41,Paid,0.0,85.8
114461,37,Late,11.7,96.96
103848,39,Written-off,607.9,65.3
108360,27,Paid,0.0,103.58
114743,11,Paid,0.0,80.21
110954,43,Paid,0.0,37.69
102196,14,Paid,0.0,33.39
100593,38,Paid,0.0,123.71
109363,39,Paid,0.0,111.33
111089,58,Paid,0.0,47.87
103702,23,Paid,0.0,62.7
104238,12,Paid,0.0,59.37
114375,45,Paid,0.0,28.47
100123,17,Paid,0.0,138.2
102601,18,Paid,0.0,57.06
104661,7,Paid,0.0,87.26
113620,30,Late,13.3,31.52
107191,8,Late,9.4,63.86
104682,26,Paid,0.0,61.66
106776,52,Paid,0.0,54.28
105797,12,Paid,0.0,56.67
112669,45,Paid,0.0,57.35
114997,46,Default,52.6,42.46
110822,6,Paid,0.0,84.63
104825,50,Paid,0.0,118.86
111152,10,Paid,0.0,41.32
103844,34,Late,26.2,76.99
102175,33,Default,129.5,67.33
104466,12,Paid,0.0,37.48
113798,30,Paid,0.0,41.31
106544,12,Late,1.4,57.68
103125,37,Paid,0.0,33.45
105530,24,Paid,0.0,137.53
101115,13,Paid,0.0,44.05
102424,13,Paid,0.0,46.73
100571,19,Late,16.0,85.22
112540,49,Paid,0.0,46.76
110983,13,Paid,0.0,48.84
103831,5,Paid,0.0,80.75
111536,53,Paid,0.0,60.69
101965,44,Late,35.5,44.54
108543,50,Paid,0.0,116.94
112642,44,Paid,0.0,51.68
107387,20,Late,0.4,38.44
112411,1,Late,12.8,117.34
105283,15,Paid,0.0,96.44
105876,23,Default,50.7,35.26
106218,30,Paid,0.0,128.53
106125,18,Paid,0.0,86.81
104488,59,Paid,0.0,79.26
101100,41,Paid,0.0,37.81
109968,14,Default,65.0,41.69
111674,47,Paid,0.0,78.81
104500,5,Paid,0.0,27.52
113626,52,Paid,0.0,30.59
111590,26,Paid,0.0,37.09
107024,11,Late,53.9,48.27
101652,38,Default,214.4,94.54
108095,23,Paid,0.0,126.86
110851,4,Late,16.5,37.28
111952,54,Paid,0.0,53.24
109472,53,Paid,0.0,32.95
106252,46,Paid,0.0,40.23
112609,43,Default,83.0,85.85
104553,12,Default,235.0,80.69
103223,43,Paid,0.0,85.97
100614,44,Paid,0.0,37.73
104507,11,Late,29.0,77.21
112872,10,Paid,0.0,141.4
105496,18,Paid,0.0,44.62
103005,14,Paid,0.0,39.55
109233,4,Paid,0.0,44.69
111247,34,Paid,0.0,86.94
107555,27,Paid,0.0,90.11
103804,11,Paid,0.0,64.23
114101,58,Default,74.2,40.88
105239,56,Paid,0.0,73.74
113732,57,Paid,0.0,45.0
105739,37,Paid,0.0,41.08
108983,18,Late,13.2,40.42
112989,38,Late,67.5,36.19
108016,24,Paid,0.0,270.82
112719,45,Default,276.5,169.99
110519,31,Late,15.8,79.91
101117,3,Paid,0.0,72.94
108397,47,Late,3.6,53.27
102436,49,Paid,0.0,102.34
114933,16,Paid,0.0,40.07
112335,52,Default,90.4,61.97
112608,40,Paid,0.0,45.87
109227,57,Paid,0.0,55.91
102073,54,Paid,0.0,79.32
110034,9,Paid,0.0,78.48
107527,39,Paid,0.0,34.09
100995,32,Paid,0.0,95.84
102199,24,Paid,0.0,25.71
110308,49,Late,82.2,48.14
110468,10,Paid,0.0,57.75
101460,12,Paid,0.0,73.39
114260,26,Paid,0.0,21.41
100918,14,Paid,0.0,169.15
104872,33,Default,202.0,115.33
111263,52,Paid,0.0,30.92
109233,39,Paid,0.0,85.58
111921,21,Paid,0.0,35.28
107531,18,Paid,0.0,114.14
107677,44,Paid,0.0,43.54
106174,33,Paid,0.0,115.81
108953,6,Default,42.4,56.85
110096,8,Late,42.9,62.16
102850,47,Paid,0.0,32.44
112144,32,Paid,0.0,77.56
107842,41,Paid,0.0,59.28
114135,21,Late,3.7,46.13
105235,45,Paid,0.0,57.21
105064,57,Late,8.8,90.29
114904,41,Paid,0.0,97.29
109301,18,Paid,0.0,70.8
114433,15,Paid,0.0,218.78
107037,14,Late,64.1,99.41
107915,38,Paid,0.0,78.36
107721,11,Late,63.6,50.97
110117,56,Paid,0.0,55.65
109825,21,Late,9.2,145.83
113646,46,Paid,0.0,20.61
113818,47,Paid,0.0,48.21
107877,46,Default,40.1,74.11
103332,37,Paid,0.0,70.0
112700,34,Paid,0.0,43.32
105321,49,Paid,0.0,31.79
100480,44,Paid,0.0,53.67
114118,54,Paid,0.0,62.9
112869,49,Paid,0.0,45.39
106355,11,Paid,0.0,200.96
105792,18,Paid,0.0,42.53
109169,4,Late,98.3,87.47
111375,42,Late,13.7,166.37
107517,43,Paid,0.0,49.59
100873,37,Paid,0.0,154.54
114531,55,Default,53.5,61.54
102438,28,Paid,0.0,47.22
101405,3,Paid,0.0,41.11
111978,56,Paid,0.0,47.38
112755,15,Default,83.7,99.77
106669,1,Paid,0.0,60.76
110003,31,Late,20.1,87.97
100799,21,Paid,0.0,78.1
114468,12,Paid,0.0,77.53
110540,34,Paid,0.0,87.88
109738,56,Late,27.1,76.3
114632,1,Paid,0.0,98.82
100282,28,Written-off,140.3,71.52
105469,50,Paid,0.0,79.74
110369,50,Paid,0.0,90.72
110409,24,Paid,0.0,80.6
113801,29,Paid,0.0,58.48
108001,55,Late,15.1,56.89
102371,5,Paid,0.0,56.86
103746,36,Late,57.6,37.28
108229,4,Paid,0.0,90.47
114389,30,Paid,0.0,55.16
101776,27,Paid,0.0,23.06
111367,44,Default,122.8,95.7
106517,23,Paid,0.0,89.01
100667,53,Paid,0.0,51.52
105606,43,Paid,0.0,77.77
103635,15,Paid,0.0,67.42
112127,59,Paid,0.0,176.09
102990,10,Paid,0.0,50.06
100536,29,Late,15.9,30.5
110099,55,Paid,0.0,58.77
100759,35,Paid,0.0,45.55
103974,34,Paid,0.0,85.28
108842,52,Paid,0.0,30.47
102590,16,Paid,0.0,50.67
107647,44,Paid,0.0,60.64
110855,6,Paid,0.0,48.93
110134,17,Paid,0.0,33.06
108030,6,Paid,0.0,80.32
103207,51,Paid,0.0,42.31
114340,16,Paid,0.0,47.09
112778,2,Paid,0.0,32.58
106663,10,Paid,0.0,72.12
109998,30,Paid,0.0,37.61
108001,16,Paid,0.0,78.77
103621,31,Paid,0.0,54.06
112277,27,Paid,0.0,35.21
102678,56,Paid,0.0,184.08
104885,54,Paid,0.0,53.99
102071,45,Paid,0.0,78.32
111699,28,Paid,0.0,51.05
105943,18,Paid,0.0,37.04
100499,19,Paid,0.0,58.01
108190,45,Paid,0.0,69.95
111121,39,Default,65.9,48.66
103554,5,Paid,0.0,55.07
105957,44,Paid,0.0,50.48
105327,27,Paid,0.0,95.53
110272,43,Paid,0.0,34.38
114961,50,Paid,0.0,79.41
108862,48,Paid,0.0,48.26
102551,12,Paid,0.0,44.71
113003,57,Paid,0.0,44.64
111991,34,Paid,0.0,51.76
101998,56,Paid,0.0,29.74
101374,2,Paid,0.0,106.66
109777,57,Paid,0.0,138.8
110472,51,Paid,0.0,98.72
110638,54,Paid,0.0,45.51
104155,33,Paid,0.0,44.72
103899,42,Late,42.3,68.25
110680,12,Paid,0.0,42.6
111209,13,Paid,0.0,52.08
103347,23,Paid,0.0,20.0
107649,57,Paid,0.0,64.64
111900,25,Paid,0.0,102.01
102661,12,Paid,0.0,25.3
111593,27,Paid,0.0,23.8
103741,10,Default,219.1,65.21
106874,13,Paid,0.0,78.38
111850,11,Paid,0.0,45.34
104148,1,Paid,0.0,83.11
112460,17,Paid,0.0,43.04
102636,11,Default,93.2,66.71
101481,5,Paid,0.0,51.88
100376,59,Paid,0.0,39.7
101660,13,Paid,0.0,84.36
106388,32,Paid,0.0,36.76
113049,35,Paid,0.0,26.61
100887,39,Paid,0.0,37.96
112437,28,Paid,0.0,63.8
104623,5,Paid,0.0,123.54
108000,30,Paid,0.0,73.35
106175,20,Paid,0.0,43.35
103874,5,Paid,0.0,78.79
106583,22,Written-off,111.7,79.06
107126,24,Paid,0.0,44.25
106709,4,Late,3.9,83.98
100981,59,Late,20.5,65.84
100390,35,Paid,0.0,22.61
106327,24,Paid,0.0,39.83
114679,2,Default,144.7,114.16
106114,45,Paid,0.0,63.56
111921,42,Paid,0.0,27.13
105083,40,Paid,0.0,58.95
102172,59,Paid,0.0,51.92
105010,33,Paid,0.0,69.98
106518,15,Late,6.9,77.87
110063,7,Paid,0.0,33.24
106065,53,Paid,0.0,38.02
112557,40,Late,8.0,60.42
107322,41,Paid,0.0,54.84
111046,56,Late,54.8,53.99
103635,34,Paid,0.0,87.49
100038,50,Paid,0.0,92.99
108811,38,Paid,0.0,78.5
100033,17,Paid,0.0,41.95
107959,30,Paid,0.0,77.81
103888,50,Late,70.5,123.63
112192,49,Paid,0.0,46.72
103258,9,Late,25.0,93.7
106769,29,Default,155.0,216.64
107880,33,Paid,0.0,32.36
105289,19,Paid,0.0,86.76
111206,28,Paid,0.0,75.92
114089,53,Paid,0.0,57.7
113926,27,Paid,0.0,160.28
111243,12,Paid,0.0,64.98
106403,3,Paid,0.0,117.81
110586,41,Paid,0.0,60.35
106998,19,Paid,0.0,47.25
104479,24,Written-off,191.1,94.29
114077,12,Paid,0.0,200.4
111759,20,Paid,0.0,39.15
106855,34,Late,21.7,61.2
114653,42,Paid,0.0,65.06
107678,38,Paid,0.0,78.11
110798,14,Paid,0.0,220.26
100081,45,Late,16.6,53.57
113136,42,Paid,0.0,21.44
113069,25,Paid,0.0,78.85
105114,55,Paid,0.0,70.58
113421,34,Paid,0.0,39.36
106664,4,Paid,0.0,64.89
109645,27,Paid,0.0,33.34
108938,37,Paid,0.0,28.09
102765,57,Paid,0.0,84.73
100194,25,Late,4.8,44.48
106269,34,Paid,0.0,77.44
108260,55,Paid,0.0,46.3
111335,15,Paid,0.0,54.26
114559,50,Paid,0.0,42.11
114743,20,Paid,0.0,72.18
105431,18,Paid,0.0,44.85
111539,42,Paid,0.0,99.14
107701,28,Late,11.9,40.71
103086,9,Paid,0.0,129.31
103217,42,Paid,0.0,81.31
109006,49,Paid,0.0,84.92
114230,54,Paid,0.0,77.6
103965,10,Paid,0.0,73.01
105478,19,Paid,0.0,51.53
104010,55,Paid,0.0,27.46
101245,28,Paid,0.0,67.7
105936,9,Paid,0.0,41.98
100637,29,Late,11.7,24.76
113944,48,Paid,0.0,54.24
102861,20,Paid,0.0,40.34
101397,52,Default,44.3,87.5
108749,59,Paid,0.0,34.48
110279,4,Paid,0.0,75.5
100502,16,Paid,0.0,73.43
103916,46,Default,61.1,64.91
110278,47,Late,68.0,76.04
100615,25,Paid,0.0,45.09
114439,27,Late,8.3,126.35
101941,49,Late,22.6,156.33
104765,56,Paid,0.0,68.8
114031,48,Paid,0.0,28.58
105887,39,Late,37.2,82.32
111562,12,Paid,0.0,92.39
103916,48,Late,10.5,43.65
101357,25,Paid,0.0,45.31
108279,55,Paid,0.0,43.17
111047,48,Default,97.7,41.14
113801,10,Paid,0.0,60.05
106131,50,Late,1.1,69.48
110140,41,Paid,0.0,52.72
107100,56,Paid,0.0,37.97
103964,51,Paid,0.0,42.57
105334,6,Paid,0.0,161.71
106221,45,Paid,0.0,109.98
112344,23,Paid,0.0,40.86
105496,28,Paid,0.0,38.47
105281,44,Paid,0.0,29.11
106671,8,Paid,0.0,36.46
102288,23,Paid,0.0,44.93
104206,19,Paid,0.0,87.84
107662,48,Default,71.3,37.83
104534,14,Paid,0.0,44.91
113482,41,Late,22.2,56.75
109287,10,Paid,0.0,61.63
108829,21,Paid,0.0,90.38
104227,31,Paid,0.0,94.66
111872,28,Paid,0.0,69.95
111335,52,Paid,0.0,85.08
114869,11,Paid,0.0,58.3
107091,59,Paid,0.0,40.86
105788,49,Default,173.7,31.67
108599,46,Late,4.5,86.21
111591,9,Paid,0.0,40.67
114518,15,Default,50.6,65.38
101553,12,Paid,0.0,46.07
107720,9,Paid,0.0,26.44
114262,37,Paid,0.0,29.66
107114,27,Default,325.7,52.75
101616,47,Paid,0.0,58.07
112880,23,Late,1.5,38.8
111825,4,Default,253.8,51.47
107458,37,Default,102.7,81.1
108838,18,Paid,0.0,38.26
105888,41,Late,0.7,40.22
107499,46,Late,22.6,69.73
108449,51,Late,31.5,53.62
106684,28,Written-off,92.2,56.09
108882,14,Written-off,111.8,40.74
104658,1,Paid,0.0,55.93
112456,39,Paid,0.0,76.66
103993,47,Paid,0.0,25.3
104546,21,Paid,0.0,43.76
107243,6,Paid,0.0,79.05
102492,42,Written-off,293.6,48.08
108158,58,Paid,0.0,110.39
108910,7,Paid,0.0,52.47
112472,16,Paid,0.0,36.78
112174,21,Paid,0.0,106.84
114322,59,Late,2.9,30.92
111795,5,Default,101.0,67.9
103954,40,Written-off,169.6,74.74
107518,48,Paid,0.0,45.12
111962,38,Paid,0.0,25.54
108479,17,Written-off,136.2,39.28
109588,50,Paid,0.0,48.8
105026,18,Paid,0.0,53.74
108302,45,Paid,0.0,79.19
112955,6,Paid,0.0,51.08
111493,23,Paid,0.0,60.25
103009,50,Paid,0.0,44.04
103388,17,Paid,0.0,51.46
107915,14,Paid,0.0,189.21
102716,26,Late,59.1,82.67
107416,15,Paid,0.0,46.65
107750,19,Paid,0.0,188.44
104277,44,Late,22.2,43.73
113940,39,Paid,0.0,31.49
106533,29,Paid,0.0,54.02
113772,43,Paid,0.0,64.63
101374,29,Paid,0.0,74.1
104655,56,Paid,0.0,64.41
114793,51,Paid,0.0,52.01
100330,27,Paid,0.0,145.03
107343,7,Default,230.6,110.28
104469,47,Paid,0.0,188.72
104386,5,Paid,0.0,137.83
104368,37,Paid,0.0,70.8
114569,43,Paid,0.0,30.72
105582,39,Paid,0.0,59.63
104388,5,Paid,0.0,78.07
102945,10,Paid,0.0,62.69
111534,56,Paid,0.0,30.27
102826,56,Default,453.4,115.94
114499,13,Paid,0.0,86.9
108127,50,Paid,0.0,140.28
108564,25,Paid,0.0,130.26
111555,26,Paid,0.0,116.99
104148,27,Paid,0.0,45.64
109065,58,Paid,0.0,90.84
102821,16,Default,99.4,33.17
102349,12,Paid,0.0,47.82
110049,16,Paid,0.0,77.13
106592,32,Default,142.8,66.45
110966,22,Late,56.6,151.87
104100,22,Written-off,166.7,36.76
110713,30,Paid,0.0,47.94
108280,19,Paid,0.0,80.96
108686,15,Paid,0.0,50.9
104220,55,Paid,0.0,34.09
107690,27,Paid,0.0,57.14
110739,12,Written-off,468.2,76.03
100683,49,Paid,0.0,95.48
101613,55,Paid,0.0,74.2
100611,44,Paid,0.0,32.53
110140,28,Paid,0.0,76.03
107466,20,Paid,0.0,77.57
102542,3,Paid,0.0,77.16
113589,23,Paid,0.0,28.1
101644,56,Paid,0.0,128.9
113798,20,Paid,0.0,102.65
111797,34,Paid,0.0,87.05
105615,28,Paid,0.0,58.09
103100,9,Paid,0.0,37.2
107638,58,Paid,0.0,61.65
110228,19,Paid,0.0,45.36
103381,37,Paid,0.0,103.86
112959,42,Paid,0.0,40.07
110490,2,Paid,0.0,65.95
100747,58,Paid,0.0,110.03
113687,3,Paid,0.0,41.06
110356,43,Paid,0.0,31.05
112423,45,Late,6.5,50.43
112251,50,Paid,0.0,40.99
102939,33,Default,64.4,42.03
113926,45,Paid,0.0,191.11
103796,15,Paid,0.0,96.2
106532,4,Paid,0.0,35.84
113675,29,Paid,0.0,322.93
106308,31,Paid,0.0,94.63
111633,32,Paid,0.0,36.25
108742,47,Paid,0.0,181.46
106891,43,Paid,0.0,47.04
102857,55,Paid,0.0,58.38
102405,3,Late,53.7,58.47
113659,9,Default,53.0,94.21
103713,41,Paid,0.0,35.04
109652,1,Paid,0.0,61.15
106393,20,Paid,0.0,37.0
107623,28,Paid,0.0,135.45
110184,1,Default,50.8,75.98
106731,39,Paid,0.0,46.81
100141,31,Default,95.5,56.6
111560,36,Late,8.8,35.27
111412,50,Paid,0.0,61.98
105830,1,Default,58.5,59.06
107729,11,Paid,0.0,82.38
110594,40,Paid,0.0,33.39
100694,13,Paid,0.0,54.62
108744,15,Late,38.9,30.16
112649,49,Paid,0.0,40.34
113337,40,Paid,0.0,101.74
102207,3,Paid,0.0,60.42
101809,58,Paid,0.0,80.87
100328,31,Paid,0.0,202.78
102653,50,Paid,0.0,105.09
105801,16,Paid,0.0,49.2
106369,52,Paid,0.0,75.66
107856,50,Paid,0.0,69.09
114310,47,Paid,0.0,69.58
104839,42,Paid,0.0,63.41
111053,52,Paid,0.0,47.15
109305,18,Paid,0.0,68.42
104552,21,Default,117.1,64.99
110437,34,Written-off,99.8,84.71
111129,42,Paid,0.0,46.61
102660,28,Paid,0.0,30.09
101378,20,Paid,0.0,55.94
102175,26,Paid,0.0,48.64
105395,4,Paid,0.0,44.61
104861,57,Paid,0.0,72.83
108949,43,Default,78.4,28.94
101433,27,Paid,0.0,101.15
112334,25,Late,1.3,227.27
107554,29,Paid,0.0,49.55
101044,7,Paid,0.0,82.98
112300,21,Paid,0.0,146.85
105431,32,Late,13.9,48.41
102532,49,Paid,0.0,77.13
106114,9,Paid,0.0,80.45
101573,4,Paid,0.0,56.77
105102,37,Paid,0.0,71.01
110179,53,Paid,0.0,31.11
101396,42,Paid,0.0,52.84
107313,28,Paid,0.0,82.61
114449,50,Paid,0.0,174.37
105046,5,Paid,0.0,66.31
107002,34,Paid,0.0,112.25
107200,11,Paid,0.0,114.06
110415,26,Late,9.0,52.0
101389,3,Paid,0.0,40.09
