id,bureau_score,num_of_accounts,num_of_open_accounts,total_debt,delinquent_accounts
114547,579.0,4,1,35142.27,1
114542,710.0,4,2,55060.59,0
113073,,0,0,16220.88,0
110267,700.0,5,2,34583.67,0
102234,472.0,3,2,32002.59,3
104683,645.0,4,2,13259.97,0
114669,563.0,2,1,46890.68,0
101111,550.0,2,2,43766.28,0
101928,437.0,0,0,105622.72,0
105123,771.0,3,1,15017.61,0
101122,695.0,6,3,14458.94,0
100634,651.0,5,4,6939.52,0
111730,538.0,4,2,34311.98,0
105948,721.0,4,2,4750.22,0
100108,557.0,4,1,19676.34,4
107517,544.0,1,1,8080.63,1
109610,643.0,4,3,4120.38,0
107943,742.0,2,1,7495.58,0
112529,678.0,2,0,552.37,0
110075,633.0,6,3,16378.79,0
112227,508.0,3,2,55212.69,0
107753,691.0,5,2,8143.1,0
102194,559.0,4,2,23154.92,1
103542,489.0,2,1,18947.54,0
102690,702.0,5,3,22280.34,0
111773,521.0,2,2,16869.05,0
102185,660.0,3,0,56461.73,0
111117,594.0,4,1,20746.2,0
112032,,0,0,21105.9,0
112820,703.0,4,1,573.89,0
109350,628.0,6,3,23286.65,1
106807,586.0,4,3,31454.78,1
114567,596.0,2,0,11388.8,0
105980,659.0,8,3,22512.44,0
100530,497.0,1,1,35945.44,0
101037,536.0,4,2,21481.98,1
110784,493.0,2,1,43336.55,0
113939,563.0,5,4,29797.81,0
104041,588.0,5,5,24033.38,1
105300,617.0,8,5,24396.09,0
103642,619.0,5,2,8464.01,2
101246,552.0,1,1,64724.64,0
102497,657.0,8,5,21984.41,0
112594,717.0,3,1,19125.38,0
106231,559.0,4,1,20718.44,0
113047,576.0,6,4,18561.11,0
104571,744.0,5,3,4679.25,0
100653,607.0,4,2,21166.19,0
113428,592.0,1,0,10785.62,0
109697,523.0,3,1,20930.4,1
114370,587.0,3,2,17257.28,1
105419,709.0,6,3,3730.7,0
114112,375.0,0,0,51968.37,0
109242,608.0,3,1,21750.35,0
109952,557.0,1,0,12910.63,1
107852,503.0,3,2,35046.93,0
100586,763.0,11,1,3308.86,0
108831,480.0,5,4,2074.9,3
109700,597.0,7,2,41805.87,0
107729,609.0,8,2,18519.59,0
111281,643.0,5,4,9558.24,0
101871,678.0,2,1,4387.49,0
111017,545.0,3,1,28401.76,0
106192,482.0,1,0,10846.65,1
100812,630.0,3,1,54365.42,0
106795,501.0,2,1,17127.4,1
100308,637.0,3,2,19001.97,0
109895,740.0,7,2,21312.15,0
106284,673.0,3,1,20337.62,0
102977,478.0,2,2,15813.25,1
112718,519.0,4,3,41635.99,1
111811,594.0,4,1,12008.82,1
103241,683.0,3,2,18600.73,0
109098,745.0,2,0,11656.55,0
103922,656.0,7,4,2775.78,0
110508,555.0,4,3,17277.45,0
114221,650.0,5,1,2912.36,0
100215,628.0,3,0,34949.2,0
111378,542.0,3,2,57922.43,0
111745,663.0,6,0,45779.92,0
114605,727.0,3,1,5808.93,0
101021,572.0,2,1,53322.13,1
104295,689.0,9,5,17539.31,0
111844,652.0,6,5,48447.19,0
106675,620.0,5,2,12189.42,0
105181,552.0,2,1,20762.46,2
100406,490.0,2,2,15479.8,1
104170,605.0,4,3,15547.59,0
101101,588.0,4,2,69261.46,0
105736,561.0,1,1,17197.83,0
102608,427.0,0,0,27714.67,0
110255,833.0,11,7,9290.95,0
109308,667.0,2,0,23468.64,0
111227,659.0,5,2,19840.53,0
110177,528.0,6,1,12120.19,0
102792,593.0,5,3,30848.39,0
101852,533.0,6,5,10224.5,3
103576,483.0,2,0,38619.67,0
101996,621.0,4,1,16291.67,0
112473,578.0,2,1,76242.09,0
109595,743.0,6,3,1940.2,0
104445,583.0,5,1,32659.55,1
101954,564.0,9,8,10795.5,4
114914,626.0,4,1,3621.2,1
107013,572.0,2,1,53892.01,0
111628,544.0,3,2,47999.22,0
111954,611.0,5,2,21904.8,0
109268,398.0,1,1,22623.8,1
107955,515.0,3,1,6868.96,0
108010,667.0,0,0,16192.55,0
104402,573.0,2,2,52130.45,1
112159,739.0,9,4,0.0,0
109771,802.0,3,1,0.0,0
107983,555.0,2,1,32271.0,0
107459,631.0,4,3,4471.92,0
114666,498.0,2,2,18579.19,0
106367,540.0,2,1,65700.22,1
111605,627.0,1,0,48985.48,0
103715,544.0,4,1,31435.29,2
105747,571.0,2,1,50397.64,0
106644,492.0,0,0,23113.72,0
108581,517.0,2,1,37828.57,0
103524,655.0,6,2,46976.21,0
114519,442.0,1,1,47117.17,0
113980,606.0,7,1,52852.3,0
104689,714.0,8,5,0.0,0
100407,570.0,2,0,6897.44,0
110344,528.0,6,4,24633.01,0
113555,691.0,6,1,0.0,0
101914,569.0,6,2,14701.97,0
110064,516.0,4,1,32484.25,0
114101,594.0,1,0,24223.9,0
100477,734.0,4,1,0.0,0
105458,659.0,13,1,23038.52,0
114849,539.0,5,2,17010.29,2
101720,613.0,5,2,20109.8,0
113793,518.0,4,2,14497.28,0
105250,455.0,2,1,6649.55,0
114275,535.0,2,0,27470.6,2
112298,625.0,4,1,31482.52,0
112503,661.0,4,2,8912.75,0
111516,631.0,6,4,23478.64,1
105175,745.0,6,3,19882.76,0
112093,790.0,4,1,0.0,0
106983,480.0,2,0,22770.33,1
101306,419.0,1,1,53637.2,1
114608,785.0,3,2,5723.58,0
109452,879.0,13,10,3223.88,0
108136,681.0,5,4,34341.66,0
104056,900.0,10,2,0.0,0
114199,677.0,8,4,878.37,0
100982,586.0,8,5,16644.17,2
111722,487.0,0,0,13963.09,0
103452,562.0,4,3,24421.87,0
106392,720.0,2,1,192.46,0
102318,539.0,1,1,29478.04,1
113820,436.0,0,0,42225.55,0
110890,563.0,3,2,16835.61,0
113483,724.0,9,5,0.0,0
108174,731.0,10,7,11565.63,0
112236,570.0,4,3,33052.91,0
110941,513.0,5,4,19141.71,0
110214,532.0,1,0,12094.39,0
114686,498.0,2,1,51927.54,1
113401,560.0,6,2,40773.92,1
106797,709.0,3,0,12047.84,0
110426,540.0,7,5,3482.41,0
108111,553.0,1,1,14529.6,0
111083,496.0,0,0,46505.97,0
100997,568.0,3,1,24167.16,2
106362,636.0,8,1,5786.36,0
105515,640.0,6,1,34984.67,0
110020,672.0,4,2,11043.0,0
114691,501.0,2,2,32659.05,0
102236,769.0,5,2,9804.08,0
108233,465.0,2,0,36975.37,0
103877,837.0,14,1,2665.77,0
108288,777.0,9,2,3958.29,0
104720,698.0,7,3,10283.95,0
104934,547.0,1,1,13585.71,0
103870,555.0,8,3,13480.83,0
103169,577.0,0,0,29360.77,0
109487,461.0,1,1,30286.98,1
110888,415.0,1,1,5823.69,1
104602,551.0,5,4,12146.58,1
114634,715.0,6,5,8767.21,0
100223,487.0,1,1,43001.79,1
108085,527.0,4,2,20796.14,0
114214,711.0,1,1,3956.3,0
113757,666.0,5,0,31982.1,0
100915,641.0,2,2,14040.46,0
101409,668.0,3,2,9436.74,0
105196,528.0,1,1,40721.03,1
112302,664.0,1,1,12990.53,0
112731,662.0,6,0,1041.76,0
113034,664.0,6,2,28645.21,0
113395,860.0,14,7,14949.2,0
108717,622.0,5,1,16837.33,0
111058,,0,0,13319.03,0
104456,648.0,3,2,5539.81,0
108635,727.0,5,2,13928.85,0
112020,455.0,2,1,18171.87,0
109312,659.0,14,3,11469.79,0
102150,620.0,3,1,3296.9,1
100174,,0,0,7333.47,0
106292,499.0,2,1,29939.66,0
101268,510.0,4,3,9659.28,0
105686,510.0,3,2,36797.98,1
102728,636.0,7,3,15260.18,0
109273,518.0,3,2,33910.72,0
109070,519.0,4,2,70707.05,1
104340,553.0,1,1,52264.39,0
109152,649.0,4,1,27458.3,0
113635,580.0,2,1,32711.86,0
113205,678.0,8,5,16511.73,0
114561,740.0,7,5,6244.96,0
103407,,0,0,25335.08,0
113232,748.0,8,3,6542.54,0
101006,682.0,6,3,5019.9,0
101227,532.0,6,3,82929.92,3
108207,632.0,10,7,13342.28,1
111858,452.0,2,0,23519.71,2
114544,611.0,4,3,90589.49,0
114361,646.0,6,3,21277.94,0
113474,609.0,5,4,10635.81,1
110916,754.0,9,6,7545.96,0
106872,481.0,1,0,19416.52,1
113671,430.0,2,1,39673.15,1
104701,589.0,6,3,14150.84,0
113855,643.0,3,2,5576.8,1
105087,547.0,1,1,27182.26,1
113240,523.0,4,2,41555.89,0
108783,552.0,4,1,10136.92,0
108747,564.0,2,1,23078.19,0
109682,568.0,5,2,11636.07,2
102807,455.0,1,0,32207.11,1
113340,571.0,2,0,111285.92,1
107794,768.0,7,2,3591.49,0
109953,710.0,5,1,27190.47,0
110651,587.0,5,1,24081.41,0
102277,636.0,4,2,8836.37,0
112203,568.0,3,2,31367.46,0
108300,596.0,3,2,35101.55,0
105637,600.0,4,3,17330.82,0
104763,625.0,6,4,5263.94,1
103347,716.0,3,1,2875.68,0
100842,465.0,1,0,26740.88,1
111070,669.0,5,3,30609.01,0
107610,719.0,6,2,8806.1,0
101323,494.0,1,0,27476.99,1
109419,553.0,2,0,10085.71,0
108885,462.0,2,1,47584.67,2
103277,462.0,6,5,69952.18,0
114531,536.0,5,4,34962.08,2
101349,583.0,3,1,40086.69,0
112921,523.0,2,0,116398.96,1
110951,439.0,1,1,44303.76,1
107975,573.0,4,1,103.52,0
103963,734.0,6,2,6864.97,0
114688,696.0,10,3,10374.82,1
103651,596.0,6,1,33881.62,0
108782,620.0,6,1,9353.12,0
114210,524.0,3,2,55832.89,0
100198,667.0,9,1,25451.02,0
110293,578.0,3,2,19708.84,0
108462,658.0,4,1,13846.04,0
100672,650.0,6,3,11431.53,0
100501,757.0,4,3,14792.64,0
114928,815.0,7,0,17750.02,0
100367,482.0,4,1,15277.55,1
110926,669.0,6,3,23993.95,0
108017,705.0,2,2,0.0,0
109075,478.0,3,1,25732.19,1
112299,580.0,5,2,48630.38,1
109497,621.0,5,2,27444.95,0
109191,668.0,2,1,10215.76,0
110634,640.0,3,0,5992.15,0
105290,615.0,3,2,7447.92,0
106548,639.0,8,3,24760.69,0
101250,517.0,2,1,38770.29,0
100746,678.0,7,5,3271.06,0
113963,697.0,8,4,52885.15,0
105799,550.0,1,0,47202.28,1
102879,620.0,3,0,55406.62,0
104163,606.0,7,3,31291.72,0
101975,553.0,3,1,21791.11,0
100544,660.0,7,3,0.0,0
112055,569.0,9,7,14641.09,0
107222,609.0,1,1,41044.88,0
111568,589.0,7,2,4975.96,0
101430,575.0,4,3,41872.17,0
113527,650.0,4,0,34053.33,0
109808,579.0,6,2,5910.25,0
114908,507.0,4,2,7484.89,1
107751,685.0,3,2,5582.91,0
107301,561.0,8,6,47570.74,0
113971,592.0,7,3,15459.3,1
114558,867.0,5,2,15476.98,0
105017,496.0,3,2,31562.53,1
113303,731.0,9,4,1626.76,0
106496,,0,0,9217.03,0
106172,567.0,3,2,33216.57,0
107378,549.0,2,2,12211.24,0
108042,563.0,5,3,33685.84,0
100688,646.0,5,2,119386.34,0
107597,736.0,8,0,38741.47,0
107609,635.0,3,0,25618.93,0
101601,689.0,7,6,40734.91,0
104773,630.0,4,3,7000.83,0
114703,806.0,5,1,23882.13,0
104899,604.0,4,3,12659.46,0
110822,612.0,2,2,12218.78,0
103908,497.0,3,2,39258.05,0
101584,484.0,3,1,9217.03,0
104738,479.0,1,1,111304.08,1
113188,595.0,3,0,25376.45,0
109253,427.0,1,1,46143.78,1
105871,584.0,2,0,44697.27,1
104622,571.0,2,1,48133.23,0
104671,639.0,3,2,13372.42,0
110764,634.0,2,1,5096.6,2
100776,732.0,6,2,12553.48,0
113929,625.0,5,1,3616.67,0
104519,534.0,3,3,7242.54,0
110494,460.0,2,1,45263.94,1
112988,710.0,5,2,495.31,0
109250,560.0,4,4,42179.38,1
109473,700.0,7,5,7420.05,0
111889,611.0,3,3,39079.2,1
105642,473.0,1,1,48622.25,1
109943,680.0,8,6,63954.51,0
112662,636.0,4,2,15025.87,0
114770,650.0,8,7,68285.52,0
110332,568.0,2,1,23076.75,0
108877,419.0,2,1,72514.15,2
102528,513.0,3,2,13749.15,1
109890,557.0,4,3,42698.23,0
101612,651.0,7,7,19777.2,0
102391,543.0,5,2,43510.74,0
113039,559.0,4,4,24383.1,0
104758,581.0,6,2,4726.72,0
108804,682.0,7,3,6837.21,0
105046,579.0,6,1,10241.5,1
106419,536.0,1,1,57482.22,0
113193,704.0,6,3,31660.34,0
101792,502.0,2,1,103614.14,0
111731,647.0,3,1,1908.92,0
101680,765.0,5,3,6299.21,0
100254,688.0,4,0,4297.24,0
110470,556.0,3,2,10157.4,0
102951,776.0,6,5,129.4,0
100132,642.0,3,0,12747.89,0
101559,505.0,4,3,39579.28,0
102300,659.0,7,2,21582.06,0
112777,537.0,4,2,25670.64,1
114541,600.0,2,1,10977.41,0
104398,650.0,10,6,15807.01,0
114722,498.0,2,0,6198.57,0
114738,546.0,4,1,42727.86,1
112720,643.0,5,4,20624.27,1
108146,668.0,5,4,0.0,0
111299,616.0,3,1,24556.64,0
113138,724.0,4,3,28461.09,0
104254,845.0,10,5,17381.06,0
104644,504.0,4,1,12944.87,0
110714,497.0,3,1,80867.8,0
100548,527.0,2,1,23037.12,2
101995,690.0,3,1,15619.34,0
110202,667.0,2,1,14257.06,0
109634,770.0,6,3,0.0,0
103540,664.0,12,5,14514.11,0
101637,645.0,4,1,10464.28,0
103178,512.0,3,2,38952.92,0
103080,649.0,3,2,19628.47,0
106268,681.0,5,4,13905.8,0
114586,493.0,2,0,31869.82,0
108153,468.0,4,2,17785.73,0
112751,411.0,1,1,76553.31,1
111828,585.0,1,0,32330.32,0
105480,798.0,3,2,0.0,0
114483,484.0,4,3,6734.89,0
113276,703.0,5,3,9866.32,0
108301,604.0,4,2,12846.37,0
100963,566.0,3,1,58167.86,0
104388,572.0,6,1,28645.39,1
110588,569.0,4,2,47578.57,0
110195,813.0,8,4,23725.11,0
105808,644.0,5,2,22743.19,0
114773,679.0,4,3,34819.87,0
101363,449.0,1,1,10553.05,1
111115,647.0,9,5,6028.21,0
106509,607.0,2,1,3057.48,0
103834,580.0,4,2,21084.68,0
112578,521.0,4,3,13118.76,1
109335,614.0,4,2,28435.2,0
114726,680.0,4,1,19824.98,0
101309,458.0,0,0,8378.72,0
108455,625.0,5,2,22721.52,0
114190,,0,0,80097.9,0
114640,682.0,3,1,1048.76,0
106314,711.0,9,5,2540.72,0
106476,591.0,3,1,52213.59,0
100258,680.0,10,8,0.0,0
102284,448.0,1,0,19170.5,1
100351,500.0,0,0,10017.65,0
111975,513.0,1,1,16572.49,1
105556,606.0,6,1,43644.05,0
100539,532.0,3,1,67015.29,1
100114,663.0,5,3,0.0,0
114900,511.0,4,3,16458.04,1
101486,428.0,0,0,42385.07,0
111469,449.0,3,3,46184.13,1
100285,646.0,2,0,113015.95,2
103939,491.0,1,0,24491.54,1
109469,630.0,6,5,35400.04,0
111065,755.0,6,3,10396.24,0
108196,554.0,6,3,29228.96,0
100518,519.0,1,0,86336.5,1
107411,673.0,9,3,31580.52,0
101691,610.0,4,2,28420.34,1
111752,688.0,6,3,2131.66,0
109594,647.0,7,3,49245.13,0
113376,,0,0,71972.1,0
104000,608.0,3,2,25374.02,0
102702,700.0,6,3,12824.41,0
109162,660.0,7,4,23681.42,0
102573,539.0,2,1,41187.6,0
114621,587.0,3,2,20125.53,1
113580,521.0,3,2,35198.12,0
105030,605.0,5,3,3395.28,0
101000,696.0,4,3,9270.01,0
109504,523.0,7,2,64812.82,0
105812,595.0,0,0,9660.52,0
107627,609.0,4,2,21249.84,0
114955,600.0,2,1,42337.12,0
108145,660.0,4,2,11768.64,0
101059,564.0,4,2,23434.65,2
104252,637.0,5,4,56352.42,0
103741,638.0,2,1,6477.32,0
107840,477.0,2,2,19167.06,1
109209,619.0,6,3,50272.15,0
113091,681.0,5,2,0.0,0
110101,508.0,1,0,7097.83,1
109792,618.0,4,0,7671.24,0
112271,683.0,5,0,25161.37,0
100471,630.0,4,2,8119.01,0
105142,696.0,4,4,27285.97,0
112914,719.0,7,3,19429.95,0
111767,652.0,5,1,6463.0,0
102262,472.0,1,1,26316.09,1
113663,718.0,7,1,18345.55,0
104935,486.0,5,3,44964.27,0
110057,833.0,13,8,1221.78,0
114125,561.0,5,2,18485.62,0
114999,680.0,7,3,27764.17,0
113480,656.0,5,1,52844.71,0
108742,506.0,4,2,18568.69,0
113863,502.0,3,2,8990.74,2
111905,572.0,2,2,114355.5,1
111318,531.0,3,2,17158.92,0
111996,541.0,2,1,46724.31,2
114636,445.0,0,0,14176.8,0
106524,478.0,3,3,30588.37,0
114209,554.0,5,3,29989.71,0
102557,455.0,2,1,10029.5,0
103867,623.0,1,0,31958.52,0
108526,668.0,2,1,9912.97,0
109153,539.0,3,1,31888.41,1
110841,633.0,4,2,25651.18,0
105158,624.0,3,2,32841.0,1
108150,576.0,4,2,32138.0,0
103275,628.0,8,4,9901.48,0
112661,583.0,3,2,13380.21,2
105804,589.0,5,2,11746.86,1
108713,601.0,2,2,13443.75,0
111366,629.0,5,3,8647.94,0
109455,662.0,3,1,16953.64,0
107209,537.0,5,3,26646.76,0
112031,591.0,5,3,56429.31,0
110616,525.0,4,2,27561.16,0
110928,514.0,5,3,47846.52,0
111898,634.0,2,1,48400.65,1
102816,590.0,2,0,42690.14,0
103550,692.0,1,0,9132.28,0
114994,486.0,2,2,18729.11,2
111140,745.0,8,3,0.0,0
114562,483.0,1,1,80695.6,0
113682,540.0,3,1,18609.62,0
107976,555.0,6,2,28120.87,0
105218,598.0,4,3,25055.13,0
107117,605.0,8,1,6893.5,0
113245,679.0,4,2,12352.53,0
103722,610.0,1,1,16023.92,0
105393,725.0,9,6,21052.47,0
114635,567.0,2,1,22224.5,0
103362,554.0,3,1,18255.92,1
103976,559.0,3,1,61986.51,0
111371,592.0,8,6,19556.86,0
107349,711.0,9,3,0.0,0
100976,736.0,5,1,19181.59,0
106960,469.0,2,2,34272.35,2
101327,710.0,10,2,25589.54,0
105441,652.0,6,5,28452.96,0
112350,643.0,10,2,0.0,0
109859,780.0,7,1,19416.89,0
113632,631.0,6,1,16311.12,0
114498,634.0,5,4,43878.82,0
111353,625.0,4,2,6144.13,0
111396,478.0,2,2,52253.45,0
105266,508.0,0,0,17423.82,0
107169,407.0,0,0,35526.5,0
110239,689.0,5,2,8865.28,0
104344,570.0,4,2,33644.33,0
105122,578.0,7,1,7884.34,1
100834,687.0,5,3,6684.9,0
106663,616.0,1,0,23749.88,0
108152,542.0,1,1,23149.22,1
108839,429.0,1,0,115961.84,1
113432,632.0,7,3,46533.16,0
108986,806.0,5,2,4234.09,0
110921,600.0,6,2,25627.02,0
112506,586.0,9,5,30699.68,0
111159,567.0,3,0,26027.69,0
100558,517.0,7,4,38103.97,2
108787,485.0,5,2,59192.52,0
102836,608.0,2,0,60985.65,1
113817,559.0,3,1,35630.41,1
100314,810.0,6,4,21799.05,0
113652,596.0,3,1,22938.7,0
114645,721.0,8,3,0.0,0
110744,651.0,5,3,41681.22,0
106469,788.0,3,2,5552.7,0
100519,646.0,5,2,10731.36,0
107685,605.0,5,5,0.0,0
114930,,0,0,47721.83,0
107161,677.0,3,2,8150.7,0
106502,745.0,12,4,1830.27,1
102536,613.0,4,1,21406.43,1
111151,563.0,3,1,65709.92,1
111698,607.0,4,2,27152.46,0
105954,525.0,1,1,36573.83,0
112389,533.0,3,2,18344.27,2
102132,529.0,2,0,8306.02,2
102549,686.0,4,2,22574.37,0
104639,521.0,2,2,46238.99,0
113766,651.0,3,2,16431.92,0
112998,605.0,4,3,44937.25,0
114556,599.0,3,1,21334.64,0
103910,503.0,3,1,30302.27,1
107697,579.0,4,3,14622.34,1
105439,572.0,3,2,55719.48,1
103525,578.0,7,2,27121.93,0
111801,611.0,6,4,16042.16,1
104153,539.0,2,1,18003.04,0
114593,668.0,8,5,13307.23,0
110771,707.0,9,1,7336.34,0
107850,712.0,9,5,15601.73,0
104553,555.0,3,3,33433.07,0
103106,564.0,3,1,8548.37,0
102388,638.0,5,3,27476.24,0
112607,473.0,1,1,36864.9,1
106311,528.0,2,2,15237.83,0
105554,572.0,3,2,51085.31,1
107132,621.0,5,3,31306.88,0
107113,574.0,8,6,28956.32,0
110422,552.0,4,2,14304.62,0
108252,591.0,5,3,10638.96,0
110514,631.0,7,2,14871.84,0
101620,473.0,0,0,41573.36,0
111021,561.0,4,2,20005.2,1
100220,511.0,1,1,43260.08,1
100528,691.0,4,2,4896.49,0
112688,592.0,5,2,85158.12,0
100839,650.0,5,2,11407.06,0
103880,547.0,1,1,36728.37,0
108760,581.0,1,0,20505.98,1
108390,658.0,7,3,20800.93,0
111263,598.0,4,2,46468.55,0
100751,623.0,3,1,18729.17,2
102219,604.0,3,2,11516.96,0
104916,700.0,7,2,4040.89,0
107552,533.0,6,3,38959.1,3
105923,794.0,9,4,8482.7,0
106240,643.0,8,2,6750.95,0
109054,593.0,3,2,31530.68,0
110733,634.0,2,0,19079.42,0
112136,610.0,4,2,22147.2,0
103068,553.0,2,1,11026.48,0
102136,743.0,3,1,42585.58,0
107048,554.0,4,1,64917.84,1
108966,499.0,3,2,8120.12,1
108470,633.0,1,1,83961.57,0
110500,597.0,5,4,0.0,1
106787,508.0,0,0,36696.73,0
109757,666.0,9,4,10237.84,0
103201,503.0,5,3,8820.63,0
113937,560.0,5,1,35582.41,1
103270,594.0,3,2,22360.64,1
106180,617.0,2,2,37234.43,0
106593,691.0,7,4,9249.41,0
107065,462.0,3,2,57942.08,3
114047,609.0,3,2,15322.35,0
106927,562.0,2,1,20661.52,0
109180,528.0,0,0,42309.28,0
101124,553.0,3,3,8994.31,0
112204,666.0,7,0,49651.01,0
104080,661.0,4,0,35054.0,0
100369,627.0,3,2,21977.82,0
110968,770.0,7,1,7637.06,0
108738,465.0,2,1,69186.68,0
101084,541.0,2,1,40988.12,0
100306,503.0,2,1,76181.27,1
103345,467.0,0,0,31467.15,0
111825,742.0,6,1,834.94,0
109568,616.0,5,1,22171.08,0
114429,613.0,1,0,7779.25,0
112336,537.0,1,1,34899.2,0
106156,501.0,3,3,8320.65,1
105137,513.0,3,3,49314.45,1
101214,531.0,3,2,27693.59,0
111092,507.0,2,1,51779.82,1
100389,546.0,4,4,20416.61,1
110862,609.0,6,5,10743.39,1
102029,627.0,3,2,22198.79,1
103798,645.0,5,0,46523.81,1
114077,549.0,6,2,3459.65,1
109181,680.0,7,1,12331.96,0
109819,754.0,7,0,0.0,0
104115,447.0,2,1,58686.12,1
109200,770.0,9,7,4216.49,0
101397,606.0,5,2,36409.23,0
101647,589.0,5,3,42820.66,0
106070,696.0,4,1,12622.64,0
112936,646.0,8,7,3110.56,0
105206,641.0,7,3,30008.74,0
108159,559.0,1,0,24829.96,0
104515,595.0,4,2,3458.73,0
100722,576.0,2,1,20584.68,0
111170,587.0,5,5,20637.17,0
111961,717.0,4,0,33280.07,0
112166,630.0,3,2,1141.42,0
111652,563.0,6,4,49475.69,0
102380,498.0,3,3,3908.92,1
111471,680.0,10,0,18520.25,0
107269,600.0,2,1,28690.83,0
103287,658.0,6,3,57784.07,0
106282,714.0,3,3,56479.03,0
112151,572.0,0,0,14351.82,0
103008,670.0,6,1,11037.33,0
111032,773.0,5,2,13964.66,0
103895,575.0,5,1,18950.06,1
101603,595.0,2,1,36691.3,0
111023,621.0,4,3,37034.13,1
108000,479.0,1,0,71675.48,1
102648,760.0,5,0,33551.18,0
101242,543.0,4,3,37088.06,0
107257,698.0,10,0,4246.88,0
103126,397.0,0,0,42227.5,0
103720,477.0,1,0,31994.49,0
110596,563.0,2,0,28343.35,2
113836,572.0,5,2,27012.79,2
101265,521.0,6,1,63332.57,1
100133,651.0,3,1,38841.89,0
113696,384.0,0,0,51299.88,0
103188,720.0,7,3,0.0,0
109776,579.0,6,5,20596.12,0
100735,581.0,4,3,12045.49,0
104379,534.0,3,1,51872.48,0
108855,576.0,3,1,29285.87,0
100185,499.0,2,1,20312.17,2
111796,553.0,1,0,6213.85,1
109493,,0,0,55980.96,0
108599,,0,0,52670.96,0
110297,548.0,5,1,1845.21,0
107816,623.0,4,1,49571.78,1
109124,710.0,6,2,16256.53,0
113898,625.0,1,1,29883.21,0
109096,682.0,8,2,34422.34,0
112674,644.0,8,7,6304.86,0
107381,477.0,2,1,40575.62,1
107693,654.0,8,2,62423.88,0
104736,675.0,5,1,16400.42,0
112105,667.0,4,2,7694.86,0
108874,520.0,2,1,47575.45,1
100222,509.0,1,1,43486.81,0
102017,674.0,6,3,7465.57,0
111262,593.0,3,1,4853.08,2
101149,647.0,2,1,10584.79,0
105687,619.0,5,2,3414.27,0
113814,868.0,6,2,30956.91,0
114052,637.0,2,1,7471.41,0
103367,700.0,13,1,10438.43,0
102911,409.0,2,1,39026.71,2
101254,615.0,4,3,10618.35,0
112614,841.0,7,2,5637.05,0
104433,522.0,9,6,20894.37,0
100167,419.0,2,1,28425.56,1
100317,616.0,2,1,12458.46,0
106552,447.0,2,1,71836.15,1
106140,411.0,1,1,46180.02,1
101874,601.0,3,2,26987.55,0
108410,378.0,0,0,47541.42,0
114672,619.0,4,4,18569.36,0
114181,,0,0,2839.13,0
101244,733.0,6,1,0.0,0
108571,762.0,8,3,5678.48,0
106873,530.0,2,0,14471.71,2
112519,627.0,4,3,26493.53,0
109049,593.0,0,0,2413.03,0
101468,558.0,2,1,15774.83,0
103554,699.0,1,0,9273.15,0
113119,687.0,8,4,14431.36,0
103757,565.0,3,1,7576.95,0
114097,733.0,11,5,0.0,0
106375,571.0,0,0,45052.98,0
101941,790.0,9,3,15614.3,0
111003,652.0,3,2,26979.54,0
108501,516.0,3,2,22281.93,1
101495,665.0,1,1,71715.15,0
100196,559.0,3,1,24768.73,0
112274,,0,0,43141.82,0
114985,540.0,1,1,19403.5,1
112103,587.0,3,2,26949.15,0
105698,477.0,2,2,12404.05,0
107192,612.0,2,1,79485.22,0
110157,643.0,5,4,27851.79,0
107181,611.0,3,2,31526.96,0
101740,508.0,3,2,76955.81,1
105700,536.0,3,3,30609.05,0
104231,665.0,3,3,7534.61,0
105392,632.0,2,0,37922.22,0
101201,510.0,0,0,15360.42,0
106747,520.0,5,2,50050.41,0
109838,500.0,2,1,70365.6,0
107533,716.0,6,2,19850.67,0
114573,646.0,4,1,3531.24,0
112609,588.0,2,1,38286.5,0
113730,451.0,2,2,29478.51,1
107661,860.0,7,1,1539.83,0
109397,620.0,2,0,6306.45,0
113168,656.0,7,1,11905.75,0
105574,447.0,2,1,7348.64,1
101230,651.0,4,2,10643.56,0
111124,495.0,2,1,25339.78,1
111695,502.0,1,1,18084.72,1
107188,758.0,8,2,4771.67,0
108813,608.0,2,1,20199.48,0
110705,613.0,4,4,49152.48,0
103872,551.0,4,3,26412.31,2
110070,664.0,5,0,14003.8,0
102072,685.0,7,4,11692.93,0
112384,532.0,5,4,15502.3,1
103422,656.0,5,2,86851.05,0
113964,549.0,5,2,104828.77,0
107724,559.0,4,2,18785.22,0
107155,685.0,4,1,3691.04,2
104466,566.0,3,1,12579.58,2
110111,572.0,5,1,13531.74,0
112574,592.0,5,4,43709.81,0
108326,470.0,5,1,15386.3,1
108715,631.0,7,1,6847.12,0
111369,511.0,2,1,19489.06,2
111839,673.0,4,2,9736.98,0
108854,613.0,5,2,13134.04,0
108087,584.0,4,1,97002.55,0
112908,673.0,6,0,33784.93,0
108379,561.0,2,1,42650.27,0
103793,663.0,6,2,51101.43,0
110592,603.0,4,0,110641.38,0
109755,576.0,4,3,18496.44,1
101815,763.0,6,3,0.0,0
112589,754.0,5,4,24603.79,0
113468,661.0,3,1,30060.42,0
101903,530.0,1,0,12673.19,1
109785,507.0,1,1,31964.84,1
107184,553.0,3,3,23913.81,1
111997,569.0,1,1,3531.3,1
109418,725.0,7,2,21920.48,0
100693,649.0,4,2,18239.79,0
