id,age,gender,education,employment_type,annual_income,loan_amount,loan_term,purpose,home_ownership,dependents
112417,57,Male,Bachelors,Salaried,57192.72,40853.19,48,Debt Consolidation,Rent,3.0
112449,40,Female,Other,Salaried,34277.04,16984.84,60,Debt Consolidation,Rent,1.0
109510,50,Female,Masters,Business Owner,89558.26,72932.33,36,Business,Other,4.0
103007,57,Male,Bachelors,Salaried,69399.32,22315.41,72,Debt Consolidation,Mortgage,2.0
101488,59,Male,Bachelors,Salaried,103000.78,11693.72,48,Wedding,Rent,1.0
101443,30,Male,Bachelors,Business Owner,73292.97,44755.47,48,Wedding,Own,0.0
113336,60,Female,Bachelors,Unemployed,29375.7,1114.88,24,Debt Consolidation,Rent,4.0
101042,75,Female,High School,Business Owner,31779.62,3564.51,36,Auto,Other,2.0
101809,64,Female,Bachelors,Salaried,49287.61,20998.12,48,Other,Own,3.0
114808,48,Female,High School,Contract,32266.92,7560.06,60,Education,Mortgage,1.0
108203,38,Female,Other,Contract,29468.57,19527.39,48,Wedding,Rent,2.0
101715,47,Female,Bachelors,Business Owner,42375.15,16169.27,24,Auto,Rent,1.0
114920,41,Male,Bachelors,Self-Employed,62741.74,24039.4,60,Debt Consolidation,Mortgage,0.0
109902,38,Female,Bachelors,Business Owner,56920.41,31218.37,48,Debt Consolidation,Rent,1.0
106218,42,Female,Bachelors,Salaried,70836.25,30183.49,12,Wedding,Mortgage,2.0
106459,49,Female,Bachelors,Salaried,59001.88,10246.14,36,Auto,Mortgage,1.0
100035,47,Male,Bachelors,Self-Employed,80927.08,13452.23,60,Debt Consolidation,Own,
107650,64,Female,Bachelors,Self-Employed,66941.65,26471.1,24,Home Improvement,Own,3.0
100967,75,Male,Bachelors,Salaried,66709.47,6211.21,60,Debt Consolidation,Own,3.0
114117,66,Female,High School,Self-Employed,63975.31,36421.91,72,Business,Own,2.0
105133,67,Male,Bachelors,Self-Employed,72489.0,22693.65,36,Auto,Own,2.0
104831,58,Male,Masters,Salaried,89864.14,9380.93,48,Home Improvement,Own,1.0
101815,43,Female,Masters,Self-Employed,123011.35,96651.57,60,Debt Consolidation,Own,0.0
106022,34,Male,High School,Self-Employed,50643.49,39042.77,24,Business,Other,3.0
112358,59,Male,High School,Salaried,27891.73,4723.07,48,Debt Consolidation,Mortgage,0.0
104848,57,Female,Masters,Salaried,125156.33,49547.9,24,Wedding,Rent,1.0
107059,28,Male,High School,Salaried,50164.63,8882.23,24,Debt Consolidation,Mortgage,2.0
103962,48,Male,High School,Self-Employed,49746.5,15640.99,36,Home Improvement,Rent,2.0
107503,60,Female,Doctorate,Contract,123338.31,32753.5,36,Auto,Mortgage,3.0
110552,67,Female,Bachelors,Contract,84573.54,50783.87,36,Education,Rent,2.0
108326,46,Male,Bachelors,Salaried,76119.61,29692.96,48,Home Improvement,Rent,4.0
101021,36,Male,Bachelors,Salaried,63613.7,46627.0,24,Business,Own,2.0
102106,59,Male,Bachelors,Contract,76652.66,25248.83,72,Business,Other,0.0
105573,48,Male,Masters,Contract,107062.2,23084.25,60,Medical,Rent,2.0
114679,40,Female,Masters,Salaried,196176.03,83276.74,12,Auto,Own,0.0
110476,75,Female,Bachelors,Contract,39800.7,9015.24,60,Home Improvement,Rent,1.0
102992,57,Male,Bachelors,Salaried,70866.93,30894.56,84,Auto,Own,1.0
114662,41,Male,Bachelors,Salaried,89099.03,32041.61,24,Business,Rent,1.0
109829,54,Male,Bachelors,Business Owner,136777.26,44826.66,12,Debt Consolidation,Rent,4.0
109392,41,Female,High School,Self-Employed,43225.19,16970.57,24,Education,Rent,0.0
106725,35,Female,Bachelors,Salaried,73535.37,43332.5,48,Home Improvement,Rent,0.0
113495,41,Female,Bachelors,Contract,73476.25,24178.58,12,Wedding,Mortgage,0.0
103506,53,Female,Doctorate,Self-Employed,146948.02,106796.4,36,Business,Mortgage,3.0
106348,32,Male,Bachelors,Salaried,41090.52,20296.3,72,Business,Rent,1.0
111494,62,Female,Doctorate,Salaried,69420.56,23455.95,36,Medical,Mortgage,4.0
100389,56,Male,Bachelors,Salaried,55838.63,2390.7,48,Education,Own,5.0
113605,35,Female,Bachelors,Unemployed,11676.09,2082.71,24,Auto,Rent,1.0
100085,32,Male,Masters,Contract,54715.28,9753.88,84,Other,Mortgage,0.0
101983,39,Female,High School,Salaried,25788.33,4928.27,36,Wedding,Rent,1.0
101274,75,Female,Bachelors,Salaried,42504.08,4281.05,48,Auto,Rent,1.0
106074,52,Male,High School,Business Owner,118934.1,45339.54,12,Debt Consolidation,Mortgage,5.0
114818,46,Male,High School,Self-Employed,59111.13,19817.57,48,Other,Rent,2.0
106838,42,Male,Masters,Salaried,73266.46,5738.83,24,Wedding,Mortgage,0.0
106292,71,Male,Masters,Salaried,150795.61,65294.91,60,Debt Consolidation,Mortgage,2.0
114101,47,Male,Masters,Self-Employed,68325.49,7340.39,36,Home Improvement,Mortgage,1.0
106735,63,Other,Bachelors,Self-Employed,82265.48,26307.8,36,Debt Consolidation,Mortgage,6.0
111705,49,Female,Bachelors,Salaried,68933.26,42845.32,72,Debt Consolidation,Own,1.0
112617,45,Male,High School,Contract,25403.63,5085.73,24,Medical,Mortgage,2.0
107505,63,Other,High School,Self-Employed,47834.43,12160.12,48,Vacation,Mortgage,4.0
110839,64,Female,Bachelors,Business Owner,66558.68,17631.79,36,Debt Consolidation,Other,3.0
107676,36,Female,Bachelors,Salaried,36541.19,7744.2,60,Debt Consolidation,Rent,1.0
107989,64,Female,Bachelors,Self-Employed,,25825.39,72,Auto,Other,3.0
113356,62,Male,Masters,Self-Employed,,51384.84,72,Medical,Other,2.0
109834,75,Male,Doctorate,Business Owner,152097.97,51270.9,48,Wedding,Own,5.0
100267,38,Female,High School,Unemployed,8000.0,6180.03,24,Home Improvement,Rent,
105763,62,Male,Other,Contract,36309.48,18854.89,24,Wedding,Rent,5.0
102770,46,Female,Masters,Business Owner,120752.59,7300.46,36,Debt Consolidation,Other,0.0
109810,42,Male,Bachelors,Unemployed,21216.0,6044.81,36,Home Improvement,Mortgage,1.0
109687,46,Male,Bachelors,Self-Employed,60713.08,22043.21,72,Auto,Rent,1.0
104358,52,Male,Doctorate,Salaried,235647.56,70265.87,48,Medical,Mortgage,2.0
112455,75,Female,Doctorate,Salaried,164764.75,39449.82,72,Auto,Own,1.0
109914,48,Male,Bachelors,Contract,39227.74,6373.46,36,Debt Consolidation,Rent,3.0
105790,54,Other,High School,Self-Employed,61237.51,49941.56,24,Other,Mortgage,4.0
106096,72,Male,Bachelors,Business Owner,150242.3,40683.34,36,Home Improvement,Own,4.0
114297,58,Male,Bachelors,Salaried,57372.96,32196.53,36,Debt Consolidation,Rent,1.0
101700,47,Female,High School,Unemployed,8542.91,5488.33,36,Home Improvement,Own,0.0
110061,42,Male,Bachelors,Self-Employed,,27576.82,36,Auto,Mortgage,0.0
114474,58,Male,Other,Salaried,38184.38,15901.92,84,Auto,Rent,6.0
111622,60,Female,Masters,Self-Employed,164373.42,76050.04,60,Auto,Mortgage,4.0
113020,45,Male,High School,Salaried,49148.3,21593.02,48,Education,Rent,0.0
107487,48,Female,Other,Salaried,51199.1,3761.77,36,Debt Consolidation,Rent,
103952,57,Male,High School,Contract,33679.07,18375.32,48,Debt Consolidation,Rent,6.0
102996,54,Female,Masters,Self-Employed,66808.81,32152.27,48,Medical,Mortgage,2.0
107440,53,Female,Bachelors,Contract,129281.86,55284.2,48,Auto,Mortgage,2.0
113211,54,Female,Bachelors,Salaried,86483.43,71327.43,36,Other,Mortgage,5.0
114903,44,Male,Other,Self-Employed,39494.59,8152.47,12,Home Improvement,Own,0.0
106781,53,Female,Bachelors,Self-Employed,85645.64,58413.14,36,Education,Own,2.0
113219,60,Male,Bachelors,Salaried,61280.6,19424.09,60,Vacation,Mortgage,3.0
107222,56,Male,Masters,Salaried,63273.23,35054.34,24,Debt Consolidation,Own,2.0
114554,58,Female,Bachelors,Salaried,67036.07,16788.46,60,Business,Rent,4.0
110308,65,Female,Bachelors,Unemployed,9696.86,2742.15,36,Auto,Rent,3.0
103858,53,Male,Masters,Business Owner,117144.73,65760.2,48,Home Improvement,Rent,3.0
108317,71,Male,Bachelors,Contract,94738.08,5678.37,12,Other,Own,5.0
102065,42,Male,Bachelors,Self-Employed,59724.97,23367.96,48,Debt Consolidation,Rent,0.0
110417,54,Female,Bachelors,Salaried,62404.99,6823.75,60,Medical,Mortgage,4.0
104936,40,Male,Bachelors,Salaried,45984.81,17797.58,72,Medical,Own,1.0
100890,36,Female,High School,Contract,38830.54,17705.23,72,Auto,Mortgage,0.0
108748,75,Female,High School,Self-Employed,36911.07,4597.27,72,Home Improvement,Own,3.0
101705,37,Male,Bachelors,Self-Employed,30725.56,17614.04,24,Debt Consolidation,Rent,0.0
102807,54,Male,High School,Salaried,30484.63,4872.1,48,Medical,Own,2.0
112313,69,Male,High School,Salaried,42670.53,7887.5,36,Business,Rent,1.0
103950,42,Female,Masters,Salaried,137016.15,25905.14,60,Education,Mortgage,1.0
104160,46,Male,Masters,Business Owner,165960.7,17208.83,36,Auto,Mortgage,1.0
105010,55,Male,Bachelors,Self-Employed,87329.71,13090.1,36,Medical,Mortgage,2.0
105026,53,Female,Bachelors,Salaried,91131.43,49331.64,36,Wedding,Rent,4.0
107842,63,Female,Other,Self-Employed,35809.43,19186.16,36,Vacation,Own,2.0
110446,54,Male,Bachelors,Self-Employed,111069.74,57685.7,24,Debt Consolidation,Mortgage,5.0
106773,45,Male,High School,Salaried,33250.03,16633.67,48,Debt Consolidation,Mortgage,
107447,69,Male,High School,Salaried,33574.87,12654.49,24,Debt Consolidation,Rent,1.0
107817,41,Male,Bachelors,Contract,58873.77,11881.47,36,Business,Own,3.0
104095,75,Male,Bachelors,Business Owner,65283.27,24162.6,24,Debt Consolidation,Rent,2.0
113825,44,Female,Bachelors,Salaried,37745.48,10659.17,60,Debt Consolidation,Mortgage,1.0
103518,64,Male,High School,Business Owner,68551.77,30770.31,12,Auto,Mortgage,1.0
101339,41,Male,Doctorate,Salaried,196863.48,96736.64,48,Other,Rent,2.0
102536,38,Male,High School,Salaried,43651.09,17443.21,24,Other,Rent,1.0
112713,53,Female,High School,Contract,25950.41,13913.27,60,Medical,Mortgage,0.0
104686,43,Female,Bachelors,Salaried,53678.59,15910.13,60,Education,Own,1.0
101980,75,Male,Bachelors,Business Owner,81818.12,21637.51,36,Debt Consolidation,Rent,5.0
113676,46,Female,High School,Salaried,51106.43,34775.23,48,Business,Rent,1.0
100631,44,Male,Bachelors,Contract,46663.05,29882.98,48,Auto,Own,2.0
101291,46,Male,High School,Business Owner,70390.61,17922.11,72,Debt Consolidation,Rent,2.0
114143,75,Female,Bachelors,Contract,55967.86,18505.38,24,Wedding,Own,1.0
103594,38,Female,Bachelors,Salaried,93066.27,23962.12,36,Wedding,Mortgage,2.0
114775,46,Female,Masters,Salaried,113066.11,62647.54,48,Medical,Mortgage,1.0
106083,67,Female,Bachelors,Business Owner,110366.39,48523.21,48,Other,Rent,2.0
101106,47,Male,Bachelors,Salaried,51758.33,7142.93,84,Debt Consolidation,Rent,1.0
107918,41,Female,High School,Self-Employed,44496.45,2210.59,36,Home Improvement,Rent,0.0
108495,43,Female,Other,Contract,45302.93,10437.53,60,Business,Other,2.0
110860,49,Female,High School,Salaried,30013.47,5034.62,84,Debt Consolidation,Rent,5.0
104361,54,Female,High School,Self-Employed,66036.22,51878.5,36,Medical,Other,1.0
106288,70,Male,Bachelors,Salaried,64117.95,28899.44,36,Debt Consolidation,Rent,1.0
107277,56,Female,Bachelors,Salaried,40211.84,35490.0,36,Wedding,Mortgage,3.0
107978,75,Male,Bachelors,Salaried,76965.3,12813.33,60,Debt Consolidation,Rent,4.0
110787,41,Female,Masters,Salaried,51038.14,19404.21,36,Medical,Rent,3.0
101031,46,Female,Masters,Self-Employed,116309.84,64931.52,36,Medical,Own,4.0
114157,43,Male,Bachelors,Salaried,94055.57,72650.65,60,Medical,Rent,1.0
100538,63,Male,Masters,Self-Employed,,72142.96,60,Home Improvement,Mortgage,3.0
109839,51,Other,Bachelors,Self-Employed,105553.94,37895.57,24,Home Improvement,Own,3.0
113335,75,Male,Masters,Self-Employed,158437.42,11210.65,36,Wedding,Rent,3.0
100822,54,Male,Masters,Salaried,115074.81,39993.79,36,Debt Consolidation,Other,0.0
108704,52,Female,Bachelors,Salaried,69582.65,9674.82,36,Debt Consolidation,Rent,0.0
112705,58,Male,Masters,Business Owner,86937.81,47892.12,12,Debt Consolidation,Mortgage,1.0
100281,38,Female,High School,Self-Employed,24901.37,4369.65,48,Medical,Mortgage,0.0
100579,42,Male,Bachelors,Salaried,58448.43,8852.0,60,Debt Consolidation,Rent,2.0
102880,39,Male,Bachelors,Salaried,87111.1,43329.86,48,Other,Rent,1.0
108019,62,Female,High School,Self-Employed,50748.37,15718.35,48,Debt Consolidation,Mortgage,6.0
114826,75,Female,Masters,Self-Employed,62295.86,9097.59,48,Home Improvement,Rent,5.0
103662,58,Other,Masters,Self-Employed,54333.47,24837.16,24,Other,Mortgage,2.0
102347,25,Female,Bachelors,Self-Employed,46488.53,19378.58,72,Debt Consolidation,Mortgage,0.0
110478,67,Female,High School,Business Owner,54096.47,36573.39,24,Home Improvement,Mortgage,4.0
109949,75,Male,High School,Self-Employed,54527.66,12337.24,84,Debt Consolidation,Rent,6.0
101638,75,Female,High School,Salaried,46622.95,16673.46,48,Business,Own,2.0
104744,37,Male,Masters,Self-Employed,78911.27,8144.17,12,Home Improvement,Rent,0.0
102222,50,Male,Bachelors,Salaried,86654.5,5950.07,24,Medical,Own,2.0
101616,39,Female,Other,Salaried,56266.41,12098.57,24,Auto,Rent,1.0
111357,75,Male,High School,Salaried,48565.42,21576.61,60,Vacation,Rent,2.0
109293,42,Female,High School,Salaried,44257.45,36827.84,12,Debt Consolidation,Other,1.0
106966,49,Female,Bachelors,Salaried,58207.12,19424.52,72,Business,Rent,2.0
104093,33,Female,Bachelors,Salaried,64184.68,4363.59,36,Education,Mortgage,1.0
104148,47,Male,High School,Salaried,69075.83,19547.2,24,Wedding,Rent,2.0
104241,58,Female,Bachelors,Contract,56813.49,43968.07,60,Education,Mortgage,2.0
105238,32,Male,High School,Salaried,29453.52,16933.37,48,Home Improvement,Rent,1.0
112799,55,Male,Masters,Salaried,66544.07,2987.13,12,Business,Mortgage,2.0
109969,46,Female,Bachelors,Salaried,89616.07,49226.98,36,Debt Consolidation,Rent,1.0
105631,34,Male,Bachelors,Salaried,45967.32,16764.9,48,Debt Consolidation,Own,0.0
103921,59,Female,High School,Salaried,69330.66,12768.03,48,Auto,Own,3.0
114242,75,Female,Bachelors,Self-Employed,104646.8,10176.65,60,Medical,Other,4.0
104770,51,Male,Other,Business Owner,77095.12,43360.35,36,Education,Own,2.0
111064,51,Female,Other,Contract,34396.48,10062.01,60,Medical,Mortgage,0.0
109408,53,Female,High School,Self-Employed,45238.49,11980.59,60,Home Improvement,Own,2.0
109126,48,Male,Bachelors,Salaried,51960.6,38162.81,24,Auto,Rent,1.0
107529,42,Female,Bachelors,Salaried,68934.34,29839.47,84,Vacation,Own,6.0
110002,61,Female,Masters,Salaried,87568.88,16508.28,60,Debt Consolidation,Rent,4.0
105921,40,Female,Bachelors,Contract,86454.44,37402.88,36,Debt Consolidation,Own,0.0
111821,61,Male,High School,Salaried,33727.89,10173.86,12,Auto,Mortgage,2.0
110029,64,Female,High School,Self-Employed,84351.25,18219.06,24,Vacation,Mortgage,5.0
114202,37,Female,Bachelors,Business Owner,109659.78,54353.96,60,Debt Consolidation,Rent,1.0
109429,49,Female,Doctorate,Contract,80541.84,25592.47,12,Business,Mortgage,0.0
106991,48,Female,Masters,Salaried,97607.87,16299.31,36,Medical,Other,4.0
104839,53,Male,Bachelors,Salaried,73394.02,43289.52,60,Business,Mortgage,2.0
108539,75,Female,Bachelors,Unemployed,31708.86,15101.41,36,Debt Consolidation,Rent,4.0
114246,35,Male,High School,Salaried,26986.51,11560.14,72,Debt Consolidation,Rent,0.0
112557,68,Female,Masters,Salaried,72409.78,21233.44,72,Debt Consolidation,Own,1.0
104116,48,Female,Bachelors,Salaried,44918.25,27997.16,48,Debt Consolidation,Rent,
101914,47,Male,Other,Salaried,30778.67,6572.94,48,Home Improvement,Mortgage,3.0
111432,54,Female,Bachelors,Salaried,128966.47,50669.5,36,Education,Rent,1.0
100453,39,Male,Bachelors,Contract,27032.37,7128.34,60,Debt Consolidation,Rent,2.0
101401,61,Female,Bachelors,Salaried,127693.81,46961.92,12,Debt Consolidation,Mortgage,
105118,36,Female,High School,Salaried,57188.9,43829.3,12,Vacation,Mortgage,0.0
112947,29,Female,Bachelors,Salaried,27953.27,4348.25,12,Business,Rent,0.0
112833,38,Male,High School,Salaried,55040.36,7234.03,24,Medical,Mortgage,3.0
108003,42,Female,High School,Salaried,58206.37,44563.0,60,Auto,Rent,2.0
100265,53,Female,Masters,Business Owner,92708.44,15072.01,36,Home Improvement,Own,1.0
104166,46,Male,Masters,Salaried,92621.73,7482.75,36,Debt Consolidation,Mortgage,4.0
105472,47,Male,Bachelors,Salaried,54796.55,34816.78,84,Business,Mortgage,1.0
108279,62,Male,Bachelors,Salaried,53419.23,6519.77,60,Auto,Rent,3.0
112726,43,Male,High School,Salaried,49527.01,18576.2,36,Business,Rent,0.0
113421,58,Female,High School,Salaried,56575.21,4476.5,48,Auto,Mortgage,3.0
113406,41,Female,Bachelors,Self-Employed,63808.9,30075.29,36,Medical,Own,0.0
111691,45,Female,Masters,Salaried,82202.39,14963.44,60,Medical,Mortgage,1.0
101685,69,Male,High School,Self-Employed,75298.73,33378.35,60,Business,Rent,1.0
113939,36,Male,High School,Salaried,22826.31,9042.0,36,Education,Own,1.0
111508,59,Male,High School,Salaried,44616.65,17920.15,48,Auto,Rent,3.0
102300,61,Male,High School,Salaried,68186.92,68170.99,24,Wedding,Mortgage,2.0
108953,52,Female,Bachelors,Salaried,78688.49,15007.68,60,Auto,Own,1.0
110992,75,Male,Masters,Salaried,108734.88,38214.66,60,Debt Consolidation,Rent,1.0
104813,49,Male,High School,Business Owner,51750.73,8431.46,48,Education,Own,3.0
100341,57,Male,Bachelors,Salaried,127040.42,41407.3,48,Debt Consolidation,Rent,5.0
101023,53,Male,High School,Salaried,35888.8,7038.9,36,Wedding,Mortgage,2.0
108257,46,Male,High School,Self-Employed,31978.24,11989.34,12,Education,Mortgage,1.0
109008,40,Female,Bachelors,Salaried,54350.4,30892.9,36,Education,Mortgage,0.0
101540,64,Male,Bachelors,Business Owner,131021.74,38421.26,36,Other,Own,1.0
102533,57,Female,Bachelors,Salaried,45983.74,18043.24,60,Debt Consolidation,Mortgage,2.0
102305,41,Female,High School,Contract,30453.24,6247.07,48,Debt Consolidation,Mortgage,1.0
106817,75,Female,High School,Business Owner,43829.73,10034.81,60,Debt Consolidation,Mortgage,1.0
113748,41,Male,Other,Business Owner,85426.03,65853.47,48,Home Improvement,Other,2.0
103450,39,Male,Bachelors,Business Owner,50902.33,30410.49,48,Other,Other,1.0
111164,51,Male,Bachelors,Self-Employed,80021.27,39069.31,36,Other,Rent,4.0
107780,42,Female,Bachelors,Salaried,78750.46,8173.71,36,Other,Own,1.0
102936,38,Female,High School,Self-Employed,37960.38,7997.32,48,Education,Mortgage,2.0
102455,54,Female,Bachelors,Contract,48624.55,18058.6,60,Business,Own,0.0
108911,34,Female,Masters,Self-Employed,149989.38,26234.61,36,Debt Consolidation,Mortgage,1.0
111709,40,Female,Masters,Salaried,110251.31,9515.31,36,Debt Consolidation,Rent,2.0
101437,48,Female,High School,Business Owner,66930.41,28582.88,48,Other,Rent,1.0
107500,61,Female,Bachelors,Self-Employed,91221.59,4440.91,36,Vacation,Rent,2.0
110624,75,Male,Masters,Self-Employed,175502.61,92361.49,48,Wedding,Mortgage,6.0
100323,47,Male,Masters,Salaried,123887.2,59379.62,48,Business,Rent,4.0
107922,27,Other,Doctorate,Self-Employed,91628.58,32323.63,24,Auto,Mortgage,0.0
114231,60,Male,Bachelors,Salaried,66373.93,11810.01,60,Debt Consolidation,Other,2.0
107767,75,Male,Other,Business Owner,57084.12,5903.88,24,Education,Other,3.0
108416,49,Male,Other,Salaried,51303.01,22467.85,72,Auto,Own,4.0
107430,66,Female,High School,Salaried,22548.06,1842.63,12,Medical,Mortgage,1.0
108590,75,Male,High School,Salaried,31862.19,16084.48,72,Education,Rent,6.0
113993,41,Female,Masters,Unemployed,15187.09,1612.88,72,Home Improvement,Rent,3.0
107522,37,Other,High School,Salaried,18158.7,2802.09,48,Medical,Rent,0.0
113296,38,Male,High School,Salaried,38880.02,5645.87,12,Education,Mortgage,2.0
102337,57,Female,Masters,Self-Employed,117999.0,42449.12,12,Wedding,Own,3.0
100166,38,Female,Bachelors,Contract,57520.34,41881.22,36,Debt Consolidation,Other,0.0
100065,43,Male,Bachelors,Salaried,71282.36,8442.03,24,Other,Own,1.0
107439,39,Female,Bachelors,Self-Employed,102111.18,48663.11,72,Wedding,Rent,0.0
112917,62,Female,Bachelors,Salaried,58500.91,20781.41,48,Business,Mortgage,3.0
108040,40,Female,Doctorate,Salaried,83705.82,48233.98,24,Home Improvement,Mortgage,3.0
113985,69,Female,Bachelors,Self-Employed,114809.82,68449.57,36,Debt Consolidation,Mortgage,0.0
110133,56,Female,Masters,Self-Employed,75575.52,23932.69,36,Education,Own,2.0
103436,75,Female,Masters,Business Owner,170238.51,35917.07,36,Debt Consolidation,Own,1.0
109942,47,Female,Masters,Salaried,107373.8,92845.26,72,Other,Mortgage,2.0
111194,54,Male,Masters,Unemployed,37594.5,3572.85,12,Debt Consolidation,Rent,3.0
108243,63,Male,High School,Salaried,45194.15,29420.82,60,Medical,Rent,4.0
108167,29,Male,High School,Salaried,25074.43,7881.66,12,Debt Consolidation,Rent,1.0
